docname,topic,proportion
apple_articles.csv:3525,053,0.052211
apple_articles.csv:3525,017,0.038324
apple_articles.csv:3525,001,0.032964
apple_articles.csv:3560,036,0.692951
apple_articles.csv:3560,029,0.307049
apple_articles.csv:3595,020,0.301212
apple_articles.csv:3595,010,0.275873
apple_articles.csv:3595,003,0.274828
apple_articles.csv:3595,032,0.148087
apple_articles.csv:3630,036,0.819925
apple_articles.csv:3630,064,0.155458
apple_articles.csv:3630,026,0.024618
apple_articles.csv:3665,036,0.687759
apple_articles.csv:3665,069,0.133404
apple_articles.csv:3665,000,0.085652
apple_articles.csv:3665,005,0.053182
apple_articles.csv:3665,026,0.040004
apple_articles.csv:3700,015,0.482203
apple_articles.csv:3700,000,0.357884
apple_articles.csv:3700,044,0.159912
apple_articles.csv:3735,005,0.376849
apple_articles.csv:3735,003,0.224853
apple_articles.csv:3735,009,0.213044
apple_articles.csv:3735,012,0.107183
apple_articles.csv:3735,037,0.065985
apple_articles.csv:3735,001,0.012086
apple_articles.csv:3770,000,0.56906
apple_articles.csv:3770,001,0.224778
apple_articles.csv:3770,002,0.206162
apple_articles.csv:3805,050,0.460216
apple_articles.csv:3805,004,0.283829
apple_articles.csv:3805,041,0.180703
apple_articles.csv:3805,000,0.052853
apple_articles.csv:3805,001,0.022399
apple_articles.csv:3840,009,0.552976
apple_articles.csv:3840,014,0.447024
apple_articles.csv:3875,054,0.95719
apple_articles.csv:3875,030,0.04281
apple_articles.csv:3910,000,0.402685
apple_articles.csv:3910,004,0.166577
apple_articles.csv:3910,006,0.107388
apple_articles.csv:3910,005,0.057947
apple_articles.csv:3910,052,0.056148
apple_articles.csv:3910,009,0.039217
apple_articles.csv:3910,059,0.037086
apple_articles.csv:3910,039,0.035961
apple_articles.csv:3910,028,0.033912
apple_articles.csv:3910,017,0.033205
apple_articles.csv:3945,009,0.624191
apple_articles.csv:3945,054,0.175121
apple_articles.csv:3945,018,0.149138
apple_articles.csv:3945,021,0.051551
apple_articles.csv:3980,068,1.0
apple_articles.csv:4015,056,0.34666
apple_articles.csv:4015,016,0.315934
apple_articles.csv:4015,000,0.229817
apple_articles.csv:4015,044,0.10759
apple_articles.csv:4050,056,1.0
apple_articles.csv:4085,036,0.415319
apple_articles.csv:4085,026,0.203115
apple_articles.csv:4085,018,0.119796
apple_articles.csv:4085,027,0.084655
apple_articles.csv:4085,025,0.083811
apple_articles.csv:4085,069,0.056309
apple_articles.csv:4085,057,0.036994
apple_articles.csv:4120,034,0.837504
apple_articles.csv:4120,043,0.111453
apple_articles.csv:4120,037,0.051043
apple_articles.csv:4155,009,0.70718
apple_articles.csv:4155,058,0.29282
apple_articles.csv:4190,026,0.222411
apple_articles.csv:4190,001,0.20764
apple_articles.csv:4190,064,0.168458
apple_articles.csv:4190,063,0.136706
apple_articles.csv:4190,018,0.074658
apple_articles.csv:4190,009,0.060761
apple_articles.csv:4190,057,0.054996
apple_articles.csv:4190,012,0.037878
apple_articles.csv:4190,003,0.033964
apple_articles.csv:4190,005,0.002528
apple_articles.csv:4225,002,0.849585
apple_articles.csv:4225,020,0.150415
apple_articles.csv:4260,068,0.549147
apple_articles.csv:4260,026,0.219123
apple_articles.csv:4260,001,0.153134
apple_articles.csv:4260,022,0.078596
apple_articles.csv:4295,016,0.572522
apple_articles.csv:4295,043,0.342713
apple_articles.csv:4295,002,0.084765
apple_articles.csv:4330,061,0.420944
apple_articles.csv:4330,010,0.228038
apple_articles.csv:4330,044,0.145266
apple_articles.csv:4330,024,0.116959
apple_articles.csv:4330,000,0.088792
apple_articles.csv:4365,044,0.781695
apple_articles.csv:4365,000,0.137435
apple_articles.csv:4365,005,0.053049
apple_articles.csv:4365,011,0.027821
apple_articles.csv:4400,012,0.701667
apple_articles.csv:4400,027,0.215094
apple_articles.csv:4400,000,0.04843
apple_articles.csv:4400,049,0.03481
apple_articles.csv:4435,002,0.359138
apple_articles.csv:4435,018,0.339191
apple_articles.csv:4435,022,0.084694
apple_articles.csv:4435,051,0.082601
apple_articles.csv:4435,012,0.073271
apple_articles.csv:4435,036,0.061104
apple_articles.csv:4470,009,0.372439
apple_articles.csv:4470,028,0.25669
apple_articles.csv:4470,000,0.145877
apple_articles.csv:4470,040,0.143907
apple_articles.csv:4470,014,0.059739
apple_articles.csv:4470,003,0.021348
apple_articles.csv:4505,017,0.71026
apple_articles.csv:4505,031,0.194369
apple_articles.csv:4505,010,0.095371
apple_articles.csv:4540,031,0.835758
apple_articles.csv:4540,024,0.164242
apple_articles.csv:4575,031,0.925578
apple_articles.csv:4575,010,0.074422
apple_articles.csv:4610,005,0.688866
apple_articles.csv:4610,003,0.119546
apple_articles.csv:4610,000,0.105886
apple_articles.csv:4610,017,0.085702
apple_articles.csv:4645,010,0.387113
apple_articles.csv:4645,049,0.377044
apple_articles.csv:4645,000,0.235842
apple_articles.csv:4680,065,0.634995
apple_articles.csv:4680,016,0.365005
apple_articles.csv:4715,071,1.0
apple_articles.csv:4750,070,0.498602
apple_articles.csv:4750,000,0.155315
apple_articles.csv:4750,020,0.140535
apple_articles.csv:4750,001,0.078649
apple_articles.csv:4750,065,0.07212
apple_articles.csv:4750,019,0.042117
apple_articles.csv:4750,035,0.012662
apple_articles.csv:4785,071,1.0
apple_articles.csv:4820,008,0.377646
apple_articles.csv:4820,004,0.288423
apple_articles.csv:4820,033,0.140414
apple_articles.csv:4820,001,0.067332
apple_articles.csv:4820,045,0.051079
apple_articles.csv:4820,037,0.043202
apple_articles.csv:4820,010,0.031905
apple_articles.csv:4855,029,0.320515
apple_articles.csv:4855,035,0.148939
apple_articles.csv:4855,053,0.143218
apple_articles.csv:4855,012,0.136587
apple_articles.csv:4855,070,0.10716
apple_articles.csv:4855,000,0.063098
apple_articles.csv:4855,003,0.050936
apple_articles.csv:4855,037,0.029546
apple_articles.csv:4890,002,0.435866
apple_articles.csv:4890,017,0.260258
apple_articles.csv:4890,019,0.085159
apple_articles.csv:4890,005,0.07899
apple_articles.csv:4890,024,0.045685
apple_articles.csv:4890,018,0.029194
apple_articles.csv:4890,078,0.026727
apple_articles.csv:4890,008,0.0165
apple_articles.csv:4890,033,0.013282
apple_articles.csv:4890,000,0.008339
apple_articles.csv:4925,036,0.369614
apple_articles.csv:4925,016,0.239077
apple_articles.csv:4925,012,0.203787
apple_articles.csv:4925,007,0.131496
apple_articles.csv:4925,010,0.056025
apple_articles.csv:4960,028,0.45111
apple_articles.csv:4960,019,0.1899
apple_articles.csv:4960,050,0.161774
apple_articles.csv:4960,044,0.065515
apple_articles.csv:4960,005,0.065441
apple_articles.csv:4960,004,0.04244
apple_articles.csv:4960,061,0.02382
apple_articles.csv:4995,068,1.0
apple_articles.csv:5030,006,0.455311
apple_articles.csv:5030,017,0.206671
apple_articles.csv:5030,031,0.185378
apple_articles.csv:5030,008,0.15264
apple_articles.csv:5065,003,0.447627
apple_articles.csv:5065,004,0.179011
apple_articles.csv:5065,031,0.141689
apple_articles.csv:5065,010,0.110655
apple_articles.csv:5065,025,0.083469
apple_articles.csv:5065,051,0.037549
apple_articles.csv:5100,006,0.412218
apple_articles.csv:5100,007,0.219174
apple_articles.csv:5100,004,0.202754
apple_articles.csv:5100,005,0.081569
apple_articles.csv:5100,037,0.034549
apple_articles.csv:5100,045,0.024348
apple_articles.csv:5100,036,0.019877
apple_articles.csv:5100,001,0.005511
apple_articles.csv:5135,037,0.899805
apple_articles.csv:5135,021,0.100195
apple_articles.csv:5170,054,0.542133
apple_articles.csv:5170,009,0.1754
apple_articles.csv:5170,030,0.166493
apple_articles.csv:5170,022,0.074471
apple_articles.csv:5170,029,0.041504
apple_articles.csv:5205,018,0.669725
apple_articles.csv:5205,064,0.330275
apple_articles.csv:5240,041,0.570408
apple_articles.csv:5240,000,0.330103
apple_articles.csv:5240,019,0.09949
apple_articles.csv:5275,040,0.83909
apple_articles.csv:5275,006,0.16091
apple_articles.csv:5310,012,0.360551
apple_articles.csv:5310,025,0.296477
apple_articles.csv:5310,017,0.251742
apple_articles.csv:5310,010,0.09123
apple_articles.csv:5345,005,0.736252
apple_articles.csv:5345,011,0.077267
apple_articles.csv:5345,019,0.063437
apple_articles.csv:5345,004,0.043464
apple_articles.csv:5345,039,0.040002
apple_articles.csv:5345,046,0.039578
apple_articles.csv:5380,027,0.460012
apple_articles.csv:5380,016,0.19054
apple_articles.csv:5380,035,0.186649
apple_articles.csv:5380,004,0.075314
apple_articles.csv:5380,056,0.044735
apple_articles.csv:5380,000,0.042751
apple_articles.csv:5415,027,0.517682
apple_articles.csv:5415,000,0.307614
apple_articles.csv:5415,019,0.088439
apple_articles.csv:5415,044,0.065227
apple_articles.csv:5415,031,0.019822
apple_articles.csv:5415,001,0.001217
apple_articles.csv:5450,024,0.225539
apple_articles.csv:5450,000,0.176396
apple_articles.csv:5450,009,0.164219
apple_articles.csv:5450,003,0.119147
apple_articles.csv:5450,070,0.112439
apple_articles.csv:5450,023,0.10485
apple_articles.csv:5450,061,0.072534
apple_articles.csv:5450,021,0.024876
apple_articles.csv:5485,000,0.634729
apple_articles.csv:5485,027,0.180186
apple_articles.csv:5485,016,0.134232
apple_articles.csv:5485,035,0.050853
apple_articles.csv:5491,014,0.62633
apple_articles.csv:5491,037,0.200324
apple_articles.csv:5491,066,0.100007
apple_articles.csv:5491,026,0.052359
apple_articles.csv:5491,034,0.020981
apple_articles.csv:5526,070,0.709666
apple_articles.csv:5526,005,0.178248
apple_articles.csv:5526,035,0.074641
apple_articles.csv:5526,012,0.035517
apple_articles.csv:5526,001,0.001929
apple_articles.csv:5561,064,1.0
apple_articles.csv:5596,003,0.189175
apple_articles.csv:5596,005,0.146989
apple_articles.csv:5596,009,0.120675
apple_articles.csv:5596,041,0.118765
apple_articles.csv:5596,000,0.106627
apple_articles.csv:5596,002,0.083418
apple_articles.csv:5596,048,0.06257
apple_articles.csv:5596,030,0.06139
apple_articles.csv:5596,059,0.045353
apple_articles.csv:5596,050,0.033132
apple_articles.csv:5631,053,0.417052
apple_articles.csv:5631,000,0.168184
apple_articles.csv:5631,052,0.136357
apple_articles.csv:5631,031,0.120923
apple_articles.csv:5631,001,0.090032
apple_articles.csv:5631,014,0.041332
apple_articles.csv:5631,035,0.026119
apple_articles.csv:5666,005,0.412528
apple_articles.csv:5666,032,0.205431
apple_articles.csv:5666,012,0.154143
apple_articles.csv:5666,000,0.069324
apple_articles.csv:5666,039,0.056768
apple_articles.csv:5666,003,0.051921
apple_articles.csv:5666,051,0.031435
apple_articles.csv:5666,009,0.01845
apple_articles.csv:5701,000,0.575988
apple_articles.csv:5701,047,0.155035
apple_articles.csv:5701,042,0.140194
apple_articles.csv:5701,018,0.086739
apple_articles.csv:5701,005,0.042043
apple_articles.csv:5736,000,0.400022
apple_articles.csv:5736,034,0.188274
apple_articles.csv:5736,059,0.153775
apple_articles.csv:5736,036,0.153116
apple_articles.csv:5736,022,0.104813
apple_articles.csv:5771,007,0.404487
apple_articles.csv:5771,027,0.29245
apple_articles.csv:5771,028,0.244084
apple_articles.csv:5771,000,0.058978
apple_articles.csv:5806,050,1.0
apple_articles.csv:5841,055,0.704264
apple_articles.csv:5841,011,0.098644
apple_articles.csv:5841,001,0.069526
apple_articles.csv:5841,021,0.048853
apple_articles.csv:5841,033,0.046887
apple_articles.csv:5841,015,0.031826
apple_articles.csv:5876,003,0.803778
apple_articles.csv:5876,074,0.196222
apple_articles.csv:5911,051,0.322189
apple_articles.csv:5911,028,0.248409
apple_articles.csv:5911,047,0.223769
apple_articles.csv:5911,007,0.205633
apple_articles.csv:5946,021,0.372227
apple_articles.csv:5946,043,0.32352
apple_articles.csv:5946,011,0.304253
apple_articles.csv:5981,046,0.389506
apple_articles.csv:5981,009,0.153256
apple_articles.csv:5981,023,0.139295
apple_articles.csv:5981,028,0.136959
apple_articles.csv:5981,044,0.12824
apple_articles.csv:5981,006,0.052744
apple_articles.csv:6016,052,0.627522
apple_articles.csv:6016,006,0.156152
apple_articles.csv:6016,003,0.10985
apple_articles.csv:6016,004,0.097327
apple_articles.csv:6016,001,0.009149
apple_articles.csv:6051,005,0.272505
apple_articles.csv:6051,009,0.252213
apple_articles.csv:6051,029,0.151078
apple_articles.csv:6051,030,0.120255
apple_articles.csv:6051,012,0.081032
apple_articles.csv:6051,048,0.055075
apple_articles.csv:6051,026,0.046137
apple_articles.csv:6051,064,0.021705
apple_articles.csv:6086,012,1.0
apple_articles.csv:6121,044,1.0
apple_articles.csv:6156,007,0.374333
apple_articles.csv:6156,008,0.366111
apple_articles.csv:6156,013,0.259556
apple_articles.csv:6191,061,1.0
apple_articles.csv:6226,000,0.618996
apple_articles.csv:6226,021,0.381004
apple_articles.csv:6261,019,0.541607
apple_articles.csv:6261,013,0.358116
apple_articles.csv:6261,060,0.100277
apple_articles.csv:6296,005,0.482532
apple_articles.csv:6296,011,0.17903
apple_articles.csv:6296,021,0.128028
apple_articles.csv:6296,000,0.089763
apple_articles.csv:6296,012,0.059612
apple_articles.csv:6296,033,0.035253
apple_articles.csv:6296,072,0.025782
apple_articles.csv:6331,021,0.418101
apple_articles.csv:6331,009,0.219648
apple_articles.csv:6331,000,0.168796
apple_articles.csv:6331,041,0.096869
apple_articles.csv:6331,030,0.096586
apple_articles.csv:6366,004,0.371747
apple_articles.csv:6366,008,0.344745
apple_articles.csv:6366,007,0.283508
apple_articles.csv:6401,008,0.471809
apple_articles.csv:6401,055,0.38651
apple_articles.csv:6401,001,0.141682
apple_articles.csv:6436,008,0.904734
apple_articles.csv:6436,000,0.064154
apple_articles.csv:6436,037,0.031111
apple_articles.csv:6471,006,0.480823
apple_articles.csv:6471,049,0.346275
apple_articles.csv:6471,007,0.095306
apple_articles.csv:6471,000,0.038861
apple_articles.csv:6471,013,0.038735
apple_articles.csv:6506,018,1.0
apple_articles.csv:6541,000,0.420225
apple_articles.csv:6541,019,0.372481
apple_articles.csv:6541,049,0.207294
apple_articles.csv:6576,006,0.659486
apple_articles.csv:6576,007,0.134639
apple_articles.csv:6576,000,0.11482
apple_articles.csv:6576,008,0.053309
apple_articles.csv:6576,045,0.037746
apple_articles.csv:6611,006,0.88751
apple_articles.csv:6611,002,0.11249
apple_articles.csv:6646,015,0.281553
apple_articles.csv:6646,006,0.180961
apple_articles.csv:6646,019,0.173503
apple_articles.csv:6646,044,0.156722
apple_articles.csv:6646,002,0.066836
apple_articles.csv:6646,033,0.062013
apple_articles.csv:6646,050,0.055661
apple_articles.csv:6646,008,0.02275
apple_articles.csv:6681,003,0.294889
apple_articles.csv:6681,044,0.132969
apple_articles.csv:6681,035,0.116459
apple_articles.csv:6681,031,0.10006
apple_articles.csv:6681,019,0.098991
apple_articles.csv:6681,020,0.098074
apple_articles.csv:6681,009,0.067193
apple_articles.csv:6681,008,0.06508
apple_articles.csv:6681,060,0.026285
apple_articles.csv:6716,061,1.0
apple_articles.csv:6751,015,0.287223
apple_articles.csv:6751,006,0.253886
apple_articles.csv:6751,044,0.186979
apple_articles.csv:6751,009,0.118609
apple_articles.csv:6751,008,0.093876
apple_articles.csv:6751,051,0.059427
apple_articles.csv:6786,053,0.312157
apple_articles.csv:6786,000,0.249046
apple_articles.csv:6786,044,0.156383
apple_articles.csv:6786,015,0.103341
apple_articles.csv:6786,052,0.050866
apple_articles.csv:6786,019,0.049535
apple_articles.csv:6786,005,0.041219
apple_articles.csv:6786,017,0.037455
apple_articles.csv:6821,015,0.458815
apple_articles.csv:6821,055,0.431635
apple_articles.csv:6821,011,0.064674
apple_articles.csv:6821,013,0.044876
apple_articles.csv:6856,008,1.0
apple_articles.csv:6891,011,0.245978
apple_articles.csv:6891,046,0.187053
apple_articles.csv:6891,005,0.148909
apple_articles.csv:6891,024,0.116436
apple_articles.csv:6891,013,0.087864
apple_articles.csv:6891,001,0.057984
apple_articles.csv:6891,055,0.043432
apple_articles.csv:6891,072,0.036447
apple_articles.csv:6891,003,0.032472
apple_articles.csv:6891,071,0.026512
apple_articles.csv:6926,000,0.32803
apple_articles.csv:6926,008,0.169984
apple_articles.csv:6926,059,0.162146
apple_articles.csv:6926,045,0.139428
apple_articles.csv:6926,043,0.103534
apple_articles.csv:6926,028,0.096877
apple_articles.csv:6961,006,0.352214
apple_articles.csv:6961,034,0.296822
apple_articles.csv:6961,028,0.102288
apple_articles.csv:6961,004,0.099656
apple_articles.csv:6961,032,0.094885
apple_articles.csv:6961,002,0.040936
apple_articles.csv:6961,051,0.013199
apple_articles.csv:6996,000,0.343787
apple_articles.csv:6996,004,0.221002
apple_articles.csv:6996,065,0.179454
apple_articles.csv:6996,007,0.121661
apple_articles.csv:6996,008,0.074421
apple_articles.csv:6996,019,0.059676
apple_articles.csv:7031,039,0.870155
apple_articles.csv:7031,005,0.129845
apple_articles.csv:7066,011,0.552339
apple_articles.csv:7066,005,0.33558
apple_articles.csv:7066,013,0.112081
apple_articles.csv:7101,013,0.297538
apple_articles.csv:7101,011,0.21847
apple_articles.csv:7101,044,0.164108
apple_articles.csv:7101,061,0.127657
apple_articles.csv:7101,059,0.083169
apple_articles.csv:7101,042,0.058281
apple_articles.csv:7101,005,0.050777
apple_articles.csv:7136,006,0.498593
apple_articles.csv:7136,015,0.165319
apple_articles.csv:7136,008,0.105364
apple_articles.csv:7136,037,0.086541
apple_articles.csv:7136,007,0.07127
apple_articles.csv:7136,002,0.06281
apple_articles.csv:7136,052,0.010103
apple_articles.csv:7171,000,0.660302
apple_articles.csv:7171,016,0.19726
apple_articles.csv:7171,035,0.074191
apple_articles.csv:7171,004,0.068246
apple_articles.csv:7206,006,0.388669
apple_articles.csv:7206,008,0.351685
apple_articles.csv:7206,015,0.167854
apple_articles.csv:7206,001,0.049199
apple_articles.csv:7206,013,0.042592
apple_articles.csv:7241,004,0.51306
apple_articles.csv:7241,006,0.289914
apple_articles.csv:7241,033,0.11818
apple_articles.csv:7241,008,0.042637
apple_articles.csv:7241,015,0.036208
apple_articles.csv:7276,029,0.496551
apple_articles.csv:7276,032,0.433038
apple_articles.csv:7276,012,0.070411
apple_articles.csv:7311,061,1.0
apple_articles.csv:7346,007,1.0
apple_articles.csv:7381,008,0.288315
apple_articles.csv:7381,015,0.236253
apple_articles.csv:7381,031,0.226633
